text,label_words,label_numbers
이런 기사 나온게 참.....애낳고나면 붓기어쩔수없는데 무슨 성형설 ㅡㅡ,Appearance,[3]
"이렇게 예쁜 분을, 입술 화장이 이상해 보이네요ㅠㅡㅠ여하튼^^ 건강하시고 행복하세요!",Appearance,[3]
병신들 평가당하기 싫어서 탈코르셋한다는 기사 와서 외모평가 비하하고 자빠졌노ㅋㅋㅋㅋㅋ댓글 좆창났노 가서 추천비추천 접기라도 눌러라,Appearance,[3]
뚱뚱하긴 해도 그래도 애가 진솔하니 착하더라 문재앙 마누라같이 돼지백정 같은 년이 가식적이고 인성도 안좋으면 미울텐데 국주는 밉싱은 아니더라,Appearance,[3]
뚱뚱하고 못생긴 남자는 남자가 아니다. 남잔 늘 아름다움을 유지하고 가꿔야 그게 진정한 남자다.,Appearance,[3]
성희롱 당할 얼굴이 아닌데?ㅋㅋㅋ,Appearance,[3]
응 젊고 이쁜 여자가 최고야 니들도 처녀막 없는 늙고 뱃살 뒤룩뒤룩 찐 못생긴 마누라 당장 버리셈 부러우면,Appearance,[3]
도상국 진짜 쓰레기네 도상개발국만치 쓰레기 은인이 왔는데 지살자고 얼굴도 안비치네,Appearance,[3]
무순 논리지? 군대와 국가는 생산력이 없어요. 오로지 소비만하지. 국가가 무순수로 빚을 갚어. 문재인의 유토피아 이어달리기 개 오지는 사기꾼 색히들한테 속는 멍청들이 아직도 있냐?,Appearance,[3]
병신들 모임이네. 뉴스에1분도 못나오는 뒷방3류아나라 잃을것도업시 친문좌파 방송국설립하려고 아나퇴사하고 개쌉친아나들. 와꾸만 번지르하고 속은맘충들과동급. 소신지키고 아나로서 소명을다한 배현진이 새삼 이쁘다,Appearance,[3]
저게 어딜봐서 비키니.. 수영복이구만ㅋㅋ 김준현 유민상 문세윤이 남성용 팬티 수영복 입었음 이런 기사 1도 안떴겠지?ㅎㅎ 뚱뚱한 남자도 결혼식 잘만 하는데 여자만 살빼야되는 후진국ㅉㅉ,Appearance,[3]
못생겼는데 왜 인기있음??,Appearance,[3]
빙신들!!!!!! 저 와꾸에 저 피지컬이면 한국어 좀 배워서 김치만 처먹어도 월 10억은 간단하게 땡기는데!!!!!! 왜 힘들게 몸 파냐 이기야!!!!!!,Appearance,[3]
노화로 인한 못생김이 슬슬더 가중되는 시기~~^^,Appearance,[3]
글쓴이 와꾸 승리에 비하면 방사능 피폭 원숭이 일듯..,Appearance,[3]
응 안 될줄 알앗어 ~ 쌤통이다ㅎㅎ 실력도 개 거지 같이 없고 쭉 찢어진 눈에 와꾸도 막 빠놔갖고 잘하는건 하나도 없으니..쯧ㅉ,Appearance,[3]
못생긴 니가 이해해라 울지말고 얘기하고,Appearance,[3]
싫어. 성형한 후로. 인조 인조함. 옛날이 더 나았어요,Appearance,[3]
드라마도 너무 재미있고 현빈 보면서 정말 행복함 그 잘생긴 외모에 연기력까지 겸비한 현빈은 넘사벽 오늘 연기도 정말 미쳤어 내일 제발 해피엔딩으로 마무리 지어주세요,Appearance,[3]
지금 임현주 아나보고 부들거리는건 화장발 사진발 뒤에 숨은 꼴페미들인듯....지들보다 모든게 뛰어나니...,Appearance,[3]
못생겻어~가운데 잇는 여자가 이쁘네~,Appearance,[3]
못생겨도 연기 잘하는 조연도 많은데. 연기자 소질 아예없는듯. 작품이 아깝..,Appearance,[3]
면상 보고도 니들이 그렇게 말할수 있을까 OOO들아 그냥 가만히 쫌 있어라 개 찌질이들아 복귀 안한다는데 왜이리 시끄러,Appearance,[3]
털많고 냄새남 몸 가리고 다니니까 몸매관리 안해서 뚱뚱한 여자들 존나많음,Appearance,[3]
멋글 개빻았노 여혐충들 이때다싶어 우루루 몰려드노,Appearance,[3]
참 진짜 별 걸레 같은 기사 다보겠네... ㅡ ㅡ 주민등록증과 실제 외모가 성별이 다르게 느껴지면 당연히 본인확인 해야 되는게 정상 아닌가요?,Appearance,[3]
글에서 와꾸가 보이는 것은 오랜만이노,Appearance,[3]
쌈바퍼레이드 ㄹㅇ극혐,Appearance,[3]
얼굴로 후려쳐서 죽이는거라 저 새끼 얼굴이 저렇게 찌그러진거노ㅋㅋㅋㅋㅋㅋ 이거 오피셜이니까 알아둬라 저 유충 얼굴로 사람들 때려 죽이는 살인마다이기,Appearance,[3]
못생기고 돼지년이랑 비교해대노 ㄷㄷ,Appearance,[3]
한남들아!!!! 주재파악 좀 해라!!!!! 한남 와꾸 좆창남 한남 키 호빗or커봤자 멸치남 한남 비율 좆창남 대갈남 한남 고추 존나 작음 한남 고추 갈색고추 평생 핑좆은 꿈도 못꿔 그러니까 걍 자살해라,Appearance,[3]
외모 갠춘한데 치아가 문제노..교정이라도 하지.,Appearance,[3]
어휴 극혐 ㅋㅋㅋㅋ,Appearance,[3]
와꾸는 쇄국정책 중이냐? 낮짝도 제발 진보좀 했으면..,Appearance,[3]
하도 보수집회 물고 늘어지니 차량 시위라도 하겠다는건데 그런거에 대한 자유도 박탈하는 쓰레기 정부.. 솔직히 이정부도 코로나만 아니었으면 벌써 끝나고도 남았다. 이렇게 엿같은 나라꼬라지는 처음이네. 내로남불의 극치,Appearance,[3]
똑같이 못생겼다지만 한남은 가꾸려는 최소한의 예의도 없음,Appearance,[3]
"성매매는 합법되는게 맞는거고. 우리나라가 너무 씹선비병신,페미들 천지라 그래. 그렇다고 여자 만나는거 포기하지마라. 외모,직업,재력 이중에 하나만 ㅍㅌㅊ되도 여자 만나는거 가능",Appearance,[3]
지가 좋아하는 섹종대왕 언어도 제대로 못쓰^내^ 역시 한남충 머가리 빻음 애비가 후장팔고 다닌 돈으로 교육받은 클라쓰,Appearance,[3]
((전에올라온글이라 소추주노._워념방지대웜)) 면상보고 시력이재기햇노 앞이안보인다좆팔. 대체 저런새끼들은 왜 밖에 기어나와서지랄을떠노. 집에서 거울껴안고 울다 잠이나들어라 . 어디어디고쳐야 그나마 살아갈수잇을지를 고민해라 미개한것들,Appearance,[3]
뭘보고 놀랐든 좆나 못생긴데다 고추도 없노 고추 1.9cm본다이기,Appearance,[3]
말하는거보니 윾입인가본데 너련 멋글 타격감 한남좆만큼도없고 꼬라지 존나 웃김,Appearance,[3]
그 사진속에 기형아 소추남 조온나 등신 개찐따처럼 생겼던데 무슨 잘생긴 놈만 한다는 거노?????? 지금 내가 뭘 보고 있는 거노??,Appearance,[3]
"근데 이렇게 된것도 남성 본인들이 자초한거 아니야?풉.. 아니라고 해보시지? 당장 일베 검색어에 ""희소식""만 쳐도 나오는게 수두룩하니가 한남냄져들 무덤파놓고 ㅂㄷㅂㄷ하는 노예 꼬라지",Appearance,[3]
조용히 ㅇㅊ만 올라가는거 봊나 웃기노. 한남충 못생긴데다 폭력적,Appearance,[3]
그렉도 와꾸랑 재력 맘에 안드노 집 인테리어랑 넓이 수준보니 그래도 한남들은 뭐 잘난게 있다고 저 부랄이노? 지들이 박히고 싶은데 못 박히니까 질투오지노,Appearance,[3]
비만환자30퍼는 정신질환=메갈,Appearance,[3]
허좆웅 이딴 것들도 빨아주는 거 봐라이기. 여자는 본능적으로 이쁜 남자한테 눈길이 가는건데 한국남자가 하도 빻아서 미디어부터 여자들을 세뇌시키려고한다이기.,Appearance,[3]
하나같이 와꾸가 씹창났노. 재기해라 이기야;;,Appearance,[3]
김치빻와꾸를 빠는거 자체가 노이해 맨날 내가수 이지랄낫노,Appearance,[3]
극혐주의병신아,Appearance,[3]
그놈의 꾸밈노동...꾸며서 이쁘고 지맘에 들었으면 저런소리 안함ㅋㅋ 선천적으로 면상이 자유분방한건 어쩔수없지만 돼지같이 살면서 이쁜애들을 폄훼하는건 차별 아닌가?,Appearance,[3]
반페미 어쩌구 하는 애들 관상 참 동일함 ㅋ 뭐든 적당히를 모르는 애들 극혐,Appearance,[3]
와꾸만 봐도 왜 여혐하는지 답이오노,Appearance,[3]
오해는무슨씨발 ㅋㅋ손절안하는꼬라지보면 100%메퇘지 관련이네,Appearance,[3]
근데 워마드가 끔찍한 혼종이긴 함.원래 우파이긴 한데 같은 우파니깐 나를 반겨주겠지 하고 일베왔다가 좆나 뚱뚱하고 못생겨서 허벌나게 치욕받고 지들끼리 따로 커뮤니티 만들어서 페미+우파 사이트를 만든거지.워마드를 살~,Appearance,[3]
댓글 군무 빻았다 이기 팰려면 한남충을 패지 여자를 왜 패노 이혼이 답이긴 하지만 애들 데리고 경력단절된 가정주부가 무슨 경제력이 있다고 이혼을 그렇게 쉽게 하겠노? 생각 좀 하고 살아라 이기야,Appearance,[3]
웜에 찌질이들천지노 개노잼,Appearance,[3]
저것들 와꾸가 눈에 그려지는건 나만그런거냐 ㅋㅋ족발로 저런거 쓰는거 생각하니까 토쏠리노 ㅋㅋ,Appearance,[3]
여자: 이쁜년 vs 못생긴년 // 남자: 보빨잘하는놈 vs 보빨못하는놈,Appearance,[3]
그런 것 같다 웜련아. 담번엔 못생긴 남자들은 사지절단 하고 싶다는 말도 꼭 해라 익이야,Appearance,[3]
ㄴ임종에서 이미 그러더놐ㅋㅋㅋ그러더니 결론은 뚱뚱한 련은 안나오게 하게 한거로 결론내더랔ㅋㅋㅋㅋ 그래도 무의식중에 알거노 지들이 쌓아올린 말들이 그냥 헛소리라는걸,Appearance,[3]
"여자 외모도 예선이야 어느정도 맘에드는 년이랑 사귄 다음에잠자리 스킬이나 보지 쪼임, 떡감이 괜찮은지 보고그 담에 재력 학력 집안 성격을 보는거지",Appearance,[3]
뭔가 다른 차원의 와꾸가 열렸노. 이남은 확실히 another level이노,Appearance,[3]
좆레벌떡 몰려오는거 웃기노 그게 다 니들 와꾸상태다이기야,Appearance,[3]
똥이 유쾌하고 사랑스러울 지경으로 세뇌시켜야지만 김치좆와꾸비벼볼만하기때문이노 온갖 더러운것들을 쓰까 놓아도 한남한테는 못당해서 그런다이기,Appearance,[3]
이쁜애들도 거부감이 있을 수 있는데 못생기면 답이없지,Appearance,[3]
와꾸는 무조건 거른다 눈갱각이다익이,Appearance,[3]
실제로도 비슷한거 본적있어서 개극혐 맘충 씹년들 캬약퉤 노맘충존 요구됨,Appearance,[3]
난 남혐 이해가 간다. 어딜가도 존못.. 여자도 마찬가지. 어딜가도 존못. 인터넷엔 시그마 3넘어가는 초미남미녀 사진만 덜아댕기니 혐오가 안생기나?,Appearance,[3]
괴벨스의 선동이론도 모르느냐 게헛소리를 믹스해놓으니 한남들이 노발대발한거 아니겠느냐 이 빻은련아 네이련 웜상주바이러스 걸린련이 조신하지 못하게 어서가서 베둘레헴이나 확장시키거라,Appearance,[3]
ㅋㅋㅋㅋㅋㅋ수준 보여주노 읽어보지도 않고 저 부랄 떠는 꼬라지 기안내 풀풀나는 한남충 답노,Appearance,[3]
씨발 진짜 개극혐이네 지들끼리 살라고해 왜 정상인의 범주로 들어올려고 지랄이냐,Appearance,[3]
지금 죽을자 면상이노 ㅋㅋㅋㅋ 보지한번도 못만나고 인터넷에서 잉잉 하다 죽을자의 와꾸노 미리 명복을 안빈다 조팔 더럽노 ㅋㅋㅋㅋ,Appearance,[3]
구웨엑 다뒤진 시체벌레를 기계벌레로 감싸다가 난자에 박노 후팔 좆극혐 으씨팔 그 다 뒤진유충 그걸 포궁에다 넣어서 기르게할것아니노 존나더럽노 벌레노,Appearance,[3]
인두껍을 쓴 원숭이 새기 상상만 해도 극혐 ㅋㅋ,Appearance,[3]
냄저 아니랄까봐 능력은 부족허지만 개념은 올바로 장착됐내요... 이정도 개념이면 집에서 조신하게 배워온 각이니 와꾸도 봐줄만 할거고... 봊빨시킴직한 참된 자지내요,Appearance,[3]
발가락만 봐도 못생김이 여기까지 느껴짐,Appearance,[3]
수치심을 모르는 기괴한 것들. 퉤!,Appearance,[3]
987 ㄹㅇ 정병 찌질이다 이기야,Appearance,[3]
피하지 마십시오. 도대체 나라꼬라지가 왜 이리 돌아가는지.. 정말 여성의 피해에 대해 호소하는 느낌이 안듭니다. 정말 도움이 필요한 여성을 외면하지 얺는 사회가 되게 하십시오.,Appearance,[3]
극혐이네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Appearance,[3]
아 마지막 진짜 돌아버리겠노 좆돌팬들이 만날 우리 애는 셀카 잘 못 찍어서 그렇거든? 하면서 윾소막내비쥬얼로 치켜세우던데 죽이고싶노 홈마사진도 좆나 못생겼고 만날 무슨 북유럽 비주얼 ㅇㅈㄹ하는거 볼 때마다 토나오노,Appearance,[3]
6. 당연 씨발년들 성형으로 면상 다 갈아엎으니까 전국 각 지방에서 예쁜 여자들 서울로 다 모이니까 글고 인구가 많다보니 못생긴 년들도 그만큼 많음,Appearance,[3]
세상 참~~~조심성 없는 발언도 문제긴하나 나도 사석에서 충분히 할수있는 이야기 아닌가? 직장없으면 결혼도 못한다~~사실 결혼도 직장이상 인 세상이 되었는데~~~ 나라 꼬라지가 되잖은 인권이니~~페미니~ pc좌파들의 위선이 역겹다,Appearance,[3]
팩트) 애초에 일게이들은 와꾸가 개빻아서 여자랑 접점조차없다,Appearance,[3]
둘다 혐오스러운데 저학력 한남은 진짜 씹미개하고 옆에 두면 나까지 머갈빡 병신되는 느낌이라 노무싫노 면상 밟아서 눈알텨나오게 하고싶음,Appearance,[3]
어휴 끠지컬 ㅆㅎㅌㅊ 들 와꾸도 폭행을 뷰르는 와꾸라 한자남지들은 위협 느낄만 하노,Appearance,[3]
파오후 극혐,Appearance,[3]
하다하다 이제 별 놈들이 다 설쳐데네. 나라 꼬라지 잘 돌아간다.,Appearance,[3]
you should be ashamed 등등등 ㅋㅋㅋ 전부 자지놈을 쌍욕하는 덧글들이었노. 참고로 데일리메일은 덧글 빻고 수준낮은 걸로 유우명한 사이트노 ㅋㅋ 그 데일리메일에서도 그정도인데 한남충 당신은 대체.... ^느^,Appearance,[3]
애초에 한남콘은 피부 표현을 안해놨노이기 더 못생긴놈들많은데 평균치가 노무 높았노,Appearance,[3]
한국페미는 외국페미들 사이에서도 극혐하는 존재임 ㅋㅋ 남자가 해주기만 바라고 빼에꺼리기나 할줄알지 전세계적으로 왕따당하는 김치페미^^,Appearance,[3]
소지섭이 ㅈㄴ 아깝네. 서울에 빌딩 몇 채 살 수 있는 재력남이 외모가 소지섭급이다? 띠용? 진짜 소지섭이네! 17살차는 무슨 12간지띠로 이단줄넘기 쌉가능.,Appearance,[3]
솔직히 다른걸로는 깔 수 있어도 외모로는 못 깜 ㅋㅋㅋㅋ,Appearance,[3]
솔직히 외모 귀엽고 성격 착하고 몸땡이 개좋고.. 이런 남친 있음 부모가 죽을죄 져도 걍 사귐,Appearance,[3]
"수향이 화장, 특히 콧잔등 화장이 떠보여서 내용에집중이안되고 자꾸 그곳에만 시선이가네요 65인치의 티비로보는데내내 불편하고 안타까운 생각이 들어들었습니다 성형의 모습이 적나라하게 보여 눈이 매우 힘들었습니다",Appearance,[3]
스피카때부터 남다른 외모로 초반에 회사에서 밀어 주었음 수지정도는 되 있었을듯 대기 만성도 있으니 늦지않았으니 지금부터 꼭 꽃길 걷길....,Appearance,[3]
시간이 지나 안재현과 구혜선이 이혼한건 잊겠지만 .. 구혜선이라는 여자가 젖꼭지가 못생겼다는 것은 오래오래 기억될것이다...,Appearance,[3]
신민아가 남자보는 눈을 키워야할듯 커리어나 외모로보나 김우빈같은 듣보랑 신민아는 너무 안 어울림,Appearance,[3]
싫어. 성형한 후로. 인조 인조함. 옛날이 더 나았어요,Appearance,[3]
쌍수 아무는 단계인가 봄. 하기야 40 넘으면 자연산 있어도 한 번씩 올려주더라.쌩얼인데도 이쁘네 고소영.,Appearance,[3]
아니 돈도 많을텐데 온라인에서 말고 직접 가서 응원좀 하던지...난 정말 경비만 있었음 가서 일정대로 따라 다니며 응원하고 싶던데....,Appearance,[3]
아니 성형을 했으면 또 왜?하 김치년들 진짜 느그도 성형좀 해라.못봐줄정도니까,Appearance,[3]
아무리 공인이기에 행동을 더 조심해야하는건 이해하지만 무슨이유든 성형하는것 까지 대중의 허락을 받아야하는건가요? 휴 진심 피곤하겠네요 구하라씨 ㅜㅜ,Appearance,[3]
아무리 돈 많이도 못생기면 비우ㅣ상해서 ㅠㅠㅠ,Appearance,[3]
아이돌 치고는 외모가 너무 떨어져서ㅠ,Appearance,[3]
셜리만한 외모의연예인 정말 없는데 ㅠ인성은 나이들면 철들면 좋아지고너무 안타깝고 그재능과 외모가 너무 아깝고악풀의밤에서 웃던 모습 생각나서 마음이 아픕니다,Appearance,[3]
아팠던건 아팠던 거고. 성형도 했잖아요. 거짓말은 맙시다. 대중을 바보로 아나..—;;,Appearance,[3]
애들와꾸 어쩔꺼냐 하긴 돈이 많으니 성형시켜주겠네 걱정없겠네~,Appearance,[3]
얘 때문에 블핑 성형금지 조항 붙은거잖아ㅋ 엥간히 좀 하지,Appearance,[3]
어머니 진짜 고우시더라. 수수하게 해두 이쁘신데 꾸미시니 부잣집 어머니 같으심. 주름살두 그 연배에 많은 거 아니고 피부도 완전백옥.. 외모만 보면 고생 1도 안하고 관리만 하셨을 것 같이 고우심.,Appearance,[3]
어이쿠야 방예담 얼굴이... 성형이라도 시켜줘라. 저 얼굴로는....,Appearance,[3]
어쩐지 1위부터 와꾸가 빻고 나머지들 와꾸가 개빻았길래 이게 아이돌이야 싶었는데 이유가 있었군.근데 3랑 4는 투표수까지 조작이라 실질범죄지만1이나 2도 카메라분량이나 캐릭터 잡아주거나 이런것들 청탁 있었을 거 같은데.,Appearance,[3]
얼굴 못생긴 오크들 또 댓글에서 열폭하네.,Appearance,[3]
성형 안하고 저 정도면 이쁜거 맞지~,Appearance,[3]
성광이 성공했네 이런댓글은 지금 여혐하시는건가요? 외모가 전부가 아닌데 여혐은 자제해주시길 바래요!!,Appearance,[3]
설리 그만좀 괴롭혀라 못생긴 안이쁜 뇬드라,Appearance,[3]
서현숙 색기오지긴하는데 화장을너무심하게햇어ㅋㅋ,Appearance,[3]
마약중독에 성형중독에... 휴,Appearance,[3]
말투도 띠껍고 변한듯 다나 예쁜 사람 이었는데 뚱뚱해지고 이상해 진거 같다,Appearance,[3]
맨날 못생기고 더러운 기안 이시언 이딴 애들 보다가 황민현 나오니깐 눈정화 오졌다,Appearance,[3]
맨날 못생기고 더럽고 늙은 기안 이시언 같은 한남퇘지들만 나오다가 깨끗하고 깔끔한 풋풋한 남자아이돌 황민현 나오니깐 화면이 달라지는거봐라~~ 그냥 보는거 자체가 재밌음 ㅋㅋ 역시 남자는 잘생기고 어리고 능력있고 봐야함~~,Appearance,[3]
악플 단 사람 면상은 어떤지..인성이 쓰레긴건 알겠고,Appearance,[3]
성형할때부터 뭐지 싶었는데.... 은근 자존감 낮나 봄. 근 10년간 세계를 재패한 빙상 여왕이라 외모따위 개나 주라고 해도 수긍x1000만번 할 판국인데 성형하고 남친이 강남.,Appearance,[3]
성형전에 진짜 인상 좋고 예뻤는대,Appearance,[3]
성형으로 화장으로 속고 자식낳으면 또 통수 ㄷㄷ,Appearance,[3]
여혐은 니 와꾸에서 나왔다 이 새꺄,Appearance,[3]
내개비부터 올려줘야쓰겄노 창조주 탈혼할때 축의금 안보낸 한남애비 기대해라 전국민이 면상 알게 해주겠노^느^,Appearance,[3]
나라꼬라지가 점점...,Appearance,[3]
둘다잘못했구만 예비장모도 그런말하면안되지만 그렇다고 그걸 또 대놓고 장모무시하는 자지새끼도 열폭찌질이ㅇㅇ 명불허전 전문대 수준,Appearance,[3]
컴공과 새내기가 만들어도 쟤보단 잘만들듯 엠창 케릭터 디자인꼬라지만봐도 노잼삘,Appearance,[3]
한남기준 패륜욕보다 심한게 고추크기 물어보는거노ㅋㅋㅋㅋㅋ국산남성분들 음경왜소장애를 인정하고 빨리 재기합시다,Appearance,[3]
개념있는척 착한척 개극혐 바로 저새끼임 그리고 저새끼가 저러니깐 꼭 생각드는게 돈좀 벌드만 쓸데없는짓 하는거처럼 보이네 그냥 좆 찐따 병신이 꼬맹이들 대리고 노는것도 아니고 극혐,Appearance,[3]
"pc새끼들은 뚱뚱한 여자가 늘씬한 미남이랑 사랑할 순 있어도, 대머리에 배나온 아저씨가 늘씬한 여자랑 사랑하는건 절대 안그림",Appearance,[3]
와 한국여자들 보다이쁘네;;;;; 한녀 80%가량이 쟤보다 못생겼을듯,Appearance,[3]
냄져새끼들 군무군무 예민함 별거아닌거 갖고 자들대는 꼬라지 ㅉㅉ 소추소심이 진리라는걸 다시 느끼고 감,Appearance,[3]
결혼할 때 현타왔다. 이효리같이 부족한 게 없는 여자가 왜 저런????? 저런 와꾸랑 결혼을???????? 어리고 조신한 미남이 줄 섰을 텐데 안타까웠노.,Appearance,[3]
302 짤 설명좀 해주라이기야 근데 상황몰라도 극혐,Appearance,[3]
진짜 존나 못생겻다,Appearance,[3]
뜬금없이 뭔 개소리야 존못 미친씨발돼지년아,Appearance,[3]
머가리 빻은년들 병신짓 하는건 상관 없는데 이거 국제망신 아니냐??,Appearance,[3]
회사차원에서 징계하라 직원교육 제대로 못시키고 저런 찌질이들 범죄양산 한 죄 직업정신 1도 없는 한심퇴폐저능들,Appearance,[3]
병신 장애우새끼들 걍 쉽게 설명해줄게외모: 진짜사랑가능능력: 여자가 니 안사랑함ㅇㅇ,Appearance,[3]
성형왜하지 더 이상해졌네,Appearance,[3]
못생긴 애들 mc시키지 말자. 볼때마다 짜증난다,Appearance,[3]
어이쿠야 방예담 얼굴이... 성형이라도 시켜줘라. 저 얼굴로는....,Appearance,[3]
강의력도 없고 얼굴만 믿고 깝치는 거라 더 좆같음,Appearance,[3]
페미니즘 할수밖에없는 외모니까,Appearance,[3]
ㅇㅊ 못생긴 냄져연예인보고 그래도 저정도면 평타죠ㅎ 이러는 새끼들 특징:더 못생겼음,Appearance,[3]
고기는 남자가 구워야지 ㅎ 어딜감히 자집애주제에 일안하고 쳐먹기만할라그러노? 그러니 한국남자 비만율이 이렇게 높지,Appearance,[3]
저기 비만 어쩌구 나온거보니..저 주작일베남충은 심한 비만에 굴러다니는 소세지인거..참 잘 알겠다,Appearance,[3]
솔까 잦 외모품평은 웬만한 흉자들도 재밌게함,Appearance,[3]
과거 남성상은 논리적이고 이성적이기보다 동물적인 것 아닌가? 힘의 논리로 모든걸 접근했던. 교수 뇌가 빻았에.,Appearance,[3]
ㅋㅋㅋㅋㅋㅋ 키도 작고 얼굴도 좆빻았으면서 앵앵우노,Appearance,[3]
야 한남들아 진짜 못생겼어 너네;;; 너네 볼 때마다 가래침뱉어주고 싶은 거 참는다고 나련이 을마나 고생하는지 모르노,Appearance,[3]
잘생긴놈이어딨노? 평균자체가 땅바닥에 떨어지다못해 지하세계로 쳐내려가는 와꾸와 몸뚱아리.,Appearance,[3]
"십년전만해도 한국에 시집가면 왜 한남한테 시집가냐고 이웃도 같이 울었다는데 한류뽕땜에 한남의 실체를 모르고 망혼했음 우짤뻔했노-----ㅇㄱㅆㄹㅇ 한국 시집살이 심한거 일본이나 근처 다른 나라도 다 알더라 한국남자는 소추에다가 못생기고 키도 작고 돈도 없고,,",Appearance,[3]
자들자들 어차피 한남들 클론 아니노? 누가 그려도 저 면상 그대로노,Appearance,[3]
페미특: 못생김,Appearance,[3]
저외모에 운동했으니그동안 여선배 여코치들한테 얼마나 보적보 갈굼당했을지상상도 안간다 ㄹㅇ,Appearance,[3]
발 왜저래.. 와 진짜 못생기고 크다..,Appearance,[3]
그건 면상이 빻앗다는거지,Appearance,[3]
탈김치는 개뿔  김치 성형녀구만 ,Appearance,[3]
성형후 사진 원래 포샵 존나하는거 아님?실제로 보면 오른쪽같이 안생겼을듯,Appearance,[3]
대견 하긴 한데 젊음이 아깝다 이쁠때 꾸미고 즐기다 나이들어서 해도 되는데 얼굴 손 다 망가지고뭔가 비효율적으로 보이는,Appearance,[3]
와 씨발 진짜 성형했네.관심있게 봤음 충분히 이상하다고 느낄 부분이였는데...진짜 노짱은 그래도 성형한다고 솔직히 말하고(지 눈썹찔린다고 안검하수..) 했는데이새낀 다 역겹네. 거짓말이 아예 베었어 퉷,Appearance,[3]
이제 못생긴것들만 봐야하네,Appearance,[3]
남자나 여자나 외모나 몸매적으로 매력없는사람들은외면받는건데 그걸 성차별로 생각하는듯..그냥 매력이 없는거임 여자로써,Appearance,[3]
못생김,Appearance,[3]
글쓴이 와꾸 승리에 비하면 방사능 피폭 원숭이 일듯..,Appearance,[3]
"내 생각에 일베충들이 이승우 싫어하는건학교다닐때 이승우처럼 생긴애들한테 괴롭힘 당한 탓인거같음사실 일베충들이야 이승우 죽어라 까대지만이승우 와꾸는 현실적으로 찐따 광오후 일게이들 괴롭히던 일진상임사진에서도 키는 작아도 와꾸 때문인지 후달려 보이는 느낌은 없음인터넷 커뮤니티 오래하는애들 99%가 현실에서 좀 동떨어진 찐따들이라서 그런가학창시절, 혹은 현 사회에서 받았던 열등감과 괴로움을 인터넷 뒤에 숨어서 이승우한테 해소하려는 느낌이 강함불쌍한 일베충들...사실 광오후짤만 봤을땐 그 사이에 이승우 들어가면 누가봐도 찐따들 괴롭히는 일진느낌임ㅋㅋㅋㅋㅋ",Appearance,[3]
"한국남자는 와꾸가 한남콘처럼 생겼어도 쿰쳑,,,나정도면잘생겼잖아,,,하는데 삼부랄부심은 오죽하겠노.",Appearance,[3]
어쩌라고 화장실 청소하는 찐따련아,Appearance,[3]
독일누님들이 이겨야됨 못생긴 한녀들 게속 시간만 존나 끈다고 독일누님들 보고 열등감 때문에,Appearance,[3]
성형했냐? 눈깔이 다르네,Appearance,[3]
올해 안에 꼭 자살해라 존못새끼야 ㅋㅋ,Appearance,[3]
"젖탱이는 인정 , 자연산에 크기도 존나 크고 모양도 , 문제는 면상",Appearance,[3]
못생긴사람 면전에 못생겼다하면 잘못한거아니네? 진실이니까?,Appearance,[3]
진짜 본인애니보고 딸치게 생긴 씹덕 얼굴상 얼굴깐글에 욕도 박을수있으니 김치응딩이 ㅅㅌㅊ,Appearance,[3]
잘가라 못생긴아줌마야ㅋㅋ멀리안간다,Appearance,[3]
연애하고싶으면 하면되는거지 왤케 징징대지 존나 못생긴게 나대네 ㅋㅋ,Appearance,[3]
여긴 진짜 신기하게 특출난 메인보컬이 없다  다들 와꾸 딸려도 메인 하니씩은 꼭 집어넣는데지효빼면 다 심각한 수준이던데,Appearance,[3]
못생긴 여자랑 결혼하려고 걔들이 그렇게 공부한줄 아노,Appearance,[3]
하나같이 다 개좆같이 생겼네 pc주의자들이 저런 짓거리 앞장섬,Appearance,[3]
얼굴이 다른 사람인데?ㅋㅋ,Appearance,[3]
다리가 짧으면 골격이라도 두꺼워야 되는데 그것도 아님,Appearance,[3]
돈암되는일을 지가 선택해서 하면서돈안준다고 꼬장부리는 건 왜 그런거냐?그럼 첨부터 공부 잘해서 성형외과나  피부과 갈 것이지이상한 인간이네,Appearance,[3]
여자는 진짜 인생 외모순이라고 봐도 과언 아니지,Appearance,[3]
못생긴 놈이 진지하게 기타 치는데 진짜 꼴보기 싫음,Appearance,[3]
혹시 이게 일베 평균 외모는 아니겠지?설마 이 정도일까...,Appearance,[3]
아니 수천억 가져야 버는돈을 박가린 존못 bj 가 비슷하게범 ㅋㅋ 20프로 슈수료 떼기전 18억 ㅆㅂ 이해가 가냐? 나이도 존나 많은년인데 누가 쏘는거야?,Appearance,[3]
여자들 뚱뚱한년들 저런 금발 왜하는거냐,Appearance,[3]
이것도 얼굴이 준비물이네,Appearance,[3]
댓개빻았노 재기남들 개많노 재기시켜버려야하노,Appearance,[3]
백인 흑인 황인은 외모로 구분짓지 그럼 뭘로 구분짓냐?,Appearance,[3]
이서원씨 말하는건아닌데 호빠같이생긴사람 다 성형임 ㅋㅋㅋ 거르셈,Appearance,[3]
미친년이네 ㅋㅋㅋ 손봐라 ㅆㅂ 외모도 보이네 ,Appearance,[3]
