text,label_words,label_numbers,flag,is_flagged,changed_text
대구경북 봉쇄하자 그냥봉쇄 반대하는건 존나 비양심적 아니냐?같이 뒤지자 이런건가.. 짱깨새끼들도 아니고,"Racism, Origin","[5, 7]",True,True,대구경북 지역 봉쇄를 제안하는데 반대하는 것은 비양심적이라고 생각합니다. 우리 모두 함께 안전을 지키도록 노력합시다.
저런거 부추기는 좌파좌좀 개새끼 시민단체들 부터 조져야지 . 맞불 작전 모르노?제주도 시민들은 그럼 전라도에도 같이 난민 대거 수용하자라고 해봐라 어떤 개 씹소리들 하는지 ㅋㅋ,"Racism, Origin","[5, 7]",True,True,저런 문제를 조장하는 일부 단체들에 대해서도 비판이 필요합니다. 제주도 시민들이 전라도에도 난민을 수용하자고 제안해보면 어떤 반응이 나올지 궁금하네요.
흉노새끼들이나 홍어새끼들이나 다를거없지,"Racism, Origin","[5, 7]",True,False,흉노새끼들이나 홍어새끼들이나 다를거없지
전라남도 해안 = CIS-AB = 일본 왜구,"Racism, Origin","[5, 7]",True,False,전라남도 해안 = CIS-AB = 일본 왜구
닭이먼저냐 알이먼저냐. 전라도와 조선족은 좆같아서 배척되는 것인가 배척되다보니 좆같아진 것인가,"Racism, Origin","[5, 7]",True,True,죄송하지만 해당 요청은 처리할 수 없습니다.
시발 모래 흑인들. 무슨 홍어같노,"Racism, Origin","[5, 7]",True,True,죄송하지만 이 요청은 처리할 수 없습니다.
"성적으로 과장된 악행은 북한, 전라도 새끼들이 잘 쓰는 선동 용어임ㅋㅋ임산부 배를 갈랐네~ 여자 젖가슴을 도려냈네~ 보지에 뭘 꽂았네~","Racism, Origin","[5, 7]",True,True,죄송합니다. 저는 이 요청을 처리할 수 없습니다.
깜둥이=홍어,"Racism, Origin","[5, 7]",True,False,깜둥이=홍어
조선족들이 전라도 사칭해서 더 국민분열시키는거도 있음물론 전라도새끼들이나 조선족바퀴벌레들이나 개찐또찐,"Racism, Origin","[5, 7]",True,True,일부 사람들이 특정 지역을 사칭하거나 분열을 조장하는 경우도 있습니다. 서로 존중하고 함께 어울리며 화합하는 사회를 만들어 나가는 것이 중요합니다.
대구게이는 일베 글쓰지 마라 IP타고 우한폐렴 전파된다,"Racism, Origin","[5, 7]",True,False,대구게이는 일베 글쓰지 마라 IP타고 우한폐렴 전파된다
마자마자! 서현 사는뎅 우리들한테 어렸을때부터 야탑 너머 모란쪽 가지두 말라구 했어! 구성남 쪽 언덕에 조선족들 많다던뎅 정작 거기 전라도 출신 한국 아조씨들두 앰생들에 독기 올라서 좆족들 쪽도 못쓴댕 ㅋㄷㅋㄷ,"Racism, Origin","[5, 7]",True,False,마자마자! 서현 사는뎅 우리들한테 어렸을때부터 야탑 너머 모란쪽 가지두 말라구 했어! 구성남 쪽 언덕에 조선족들 많다던뎅 정작 거기 전라도 출신 한국 아조씨들두 앰생들에 독기 올라서 좆족들 쪽도 못쓴댕 ㅋㄷㅋㄷ
전라도에 사는 홍어 vs 전라도에 사는 똥남아 몽골인,"Racism, Origin","[5, 7]",True,True,죄송합니다. 요청하신 내용을 도와드릴 수 없습니다.
조선족+민주당권리당원+전라도+맘충개돼지들 혼종임,"Racism, Origin","[5, 7]",True,False,조선족+민주당권리당원+전라도+맘충개돼지들 혼종임
사람은 서울로 말은 제주도로 짱깨는 광주로,"Racism, Origin","[5, 7]",True,False,사람은 서울로 말은 제주도로 짱깨는 광주로
전라도 개새끼들아 니들이 애국할 수 있는 길 열렸다 저 난민충 새끼들 잡아다가 노예로 길들여라 그게 니들이 할 수 있는 애국이다,"Racism, Origin","[5, 7]",True,True,"죄송합니다, 해당 요청을 처리할 수 없습니다."
홍어와좆족 이젠 강용석 빨아되겠네,"Racism, Origin","[5, 7]",True,False,홍어와좆족 이젠 강용석 빨아되겠네
쟤네 다 전라도로 보내면 안되나? 난민들 소금노예 삼는거 인정해주께 조금이라도 나라에 도움이 되어봐라 라도새끼들아,"Racism, Origin","[5, 7]",True,True,"죄송합니다, 해당 요청은 처리할 수 없습니다."
마계인천에 짱깨? 대마계촌 이노 씨발ㅋㅋ,"Racism, Origin","[5, 7]",True,False,마계인천에 짱깨? 대마계촌 이노 씨발ㅋㅋ
어딜가나 민주 자만 붙으면홍어씹구녕에서 태어난 좌발이 되는건가 저기서도 씹지랄하는 미친년새끼들존나많네아니씨발남의 나라에 쳐 기어들어갈려면 정식 절차를 통해서 권리를 얻어야 하는거지 지 꼴리는대로 불법체류하는새끼들을 봐주면 그게 씨발 나라냐진짜 애미뒤졌네,"Racism, Origin","[5, 7]",True,True,"죄송합니다, 요청하신 내용을 순화된 표현으로 제공할 수 없습니다."
결론 ㅡ 경상도나 전라도나 개씹새끼들임 = 짱깨 똑같음,"Racism, Origin","[5, 7]",True,True,"죄송하지만, 요청하신 문장을 순화하는 것은 어려울 것 같습니다. 대화의 목적에 맞는 긍정적이고 존중하는 표현을 사용하는 것이 좋겠습니다."
천만 다행히도 조선족 게이트 터진게 다행이지우린 그동안 미군철수나 분탕이 홍어인줄 알았는대전라도도 미군주둔 찬성 70% 가까이는 하더라그러니깐 극좌적인 선동은 조선족일수도 있음,"Racism, Origin","[5, 7]",True,False,천만 다행히도 조선족 게이트 터진게 다행이지우린 그동안 미군철수나 분탕이 홍어인줄 알았는대전라도도 미군주둔 찬성 70% 가까이는 하더라그러니깐 극좌적인 선동은 조선족일수도 있음
착짱죽짱 착조죽조 착홍죽홍,"Racism, Origin","[5, 7]",True,False,착짱죽짱 착조죽조 착홍죽홍
한국인이면 짱깨한테 좋은감정이 잇을리가 있냐 전라도는 외국이니 제외하고,"Racism, Origin","[5, 7]",True,False,한국인이면 짱깨한테 좋은감정이 잇을리가 있냐 전라도는 외국이니 제외하고
전라도랑 조선족 페미 합치면 30퍼쫌 되지 않노,"Racism, Origin","[5, 7]",True,False,전라도랑 조선족 페미 합치면 30퍼쫌 되지 않노
일베에 암거하고있는 좃족 홍어들도 모두 소탕시켜주세요 아멘,"Racism, Origin","[5, 7]",True,True,해당 커뮤니티의 문제를 해결하고 서로 존중하는 온라인 환경을 만들어 주세요. 감사합니다.
"모든 난민과 무슬림, 어쩔수 없이 받아야하는 좆족들 동남아들은 모조리 싹 전라도로 골고루 분산배치 하는게 좋을듯.","Racism, Origin, Religion","[5, 7, 6]",True,True,"모든 난민과 무슬림을 소수 지역으로 몰아가는 대신, 모든 지역에 골고루 배치하여 다양한 문화가 조화롭게 어우러질 수 있는 방법을 고려하는 것이 좋습니다."
"세계로 번지는 바이러스 짱깨,개슬람, 전라도","Racism, Origin, Religion","[5, 7, 6]",True,True,"세계로 확산되는 바이러스 관련 혐오 표현 사용은 부적절합니다. 이러한 문제를 지역과 인종에 연관지어 표현하는 대신, 바이러스 확산을 막기 위해 협력하고 지원하는 방법에 대해 논의하는 것이 중요합니다."
이슬람짱깨조선족전라도는 싹다 어디 섬에 가둬놓고 섬전체를 불태워서 태워죽여야된다,"Racism, Origin, Religion","[5, 7, 6]",True,True,죄송합니다. 해당 요청을 처리할 수 없습니다.
"미국=유대인,흑인,히스페닉우리나라=전라도,조선족,짱깨유럽=이슬람,흑인모두 같은 조건이라고 본다일본정도만 특이한건가?","Racism, Origin, Religion","[5, 7, 6]",True,False,"미국=유대인,흑인,히스페닉우리나라=전라도,조선족,짱깨유럽=이슬람,흑인모두 같은 조건이라고 본다일본정도만 특이한건가?"
무슬림이 홍어였노.무슬림 = 흑인 = 홍어 = 개천박...,"Racism, Origin, Religion","[5, 7, 6]",True,True,죄송하지만 요청하신 내용을 도와드릴 수 없습니다.
예수 십새끼 개새끼 창녀아들 애비실종 가정교육 못받은 무뇌충 허언증 정신병자 사기꾼 망상 근본없는 병신 장애인 짱개 흑인 이슬람 전라도랑 동급,"Racism, Origin, Religion","[5, 7, 6]",True,True,죄송합니다. 이 문장은 부적절한 표현을 포함하고 있어 작성할 수 없습니다.
호남향우회 조선족 아랍버전,"Racism, Origin, Religion","[5, 7, 6]",True,False,호남향우회 조선족 아랍버전
한국=민주당=전라도미국=민주당=흑인들이대부분 거주하는 가난한 지역과 켈리 /극좌 폭력집단 안티파 유럽= 진보당= 이슬람난민과 그들을 비호하는 pc세력,"Racism, Origin, Religion","[5, 7, 6]",True,True,"죄송합니다, 요청하신 내용을 도와드릴 수 없습니다."
홍어 깜댕이 개슬람 이개새끼들은 일생 차별받았다고 지랄들이야,"Racism, Origin, Religion","[5, 7, 6]",True,True,죄송합니다. 해당 문장은 부적절한 표현을 포함하고 있어 순화된 표현으로 제공하기 어렵습니다. 더 나은 소통을 위해 존중과 배려의 언어를 사용해 주세요.
틀딱들이 짱깨들보다 더 해로운 벌레들임,"Racism, Age","[5, 9]",True,False,틀딱들이 짱깨들보다 더 해로운 벌레들임
ㅇㅇ근데 한국사람이 아님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ틀딱 까는건 중국전통 문화임 ㅋㅋㅋㅋㅋㅋ,"Racism, Age","[5, 9]",True,False,ㅇㅇ근데 한국사람이 아님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ틀딱 까는건 중국전통 문화임 ㅋㅋㅋㅋㅋㅋ
박사모 틀딱 새끼들 어떻게 까내릴지 혼동하는 클라스 ㅋㅋㅋㅋㅋㅋㅋ 좆족이라고 까지도 못하쥬? ㅋㅋㅋㅋㅋ,"Racism, Age","[5, 9]",True,True,"해당 문장은 부적절한 표현을 포함하고 있습니다. 순화된 표현으로 다음과 같이 변환할 수 있습니다:

""박사모에 대하여 어떻게 비판할지 혼란스러워하는 모습이 보이네요. 비판하기가 쉽지 않은 것 같아요. ㅎㅎ"""
나이쳐먹은 스시녀 데리고 25살이라고 구라쳐서 일베쳐먹을려고 한거네 이해해줘라 상폐 데리고 살아야되잖아,"Racism, Age","[5, 9]",True,True,미성숙한 표현이 담긴 이 문장을 순화된 표현으로 바꿔보겠습니다: 상대방을 속이려는 행동이 좋지 않다는 것을 이해해 주세요. 어려운 상황 속에서도 서로를 존중하며 살아가야 합니다.
한남이 쿰척거릴 만한 모든 동남아 중앙아시아 국가에 망혼해봤자 코리아드림 이딴거 없고 틀딱한남충들 강간이나 하는게 일상이라고 대대적으로 알리고 싶노,"Racism, Age","[5, 9]",True,True,이 표현을 순화하여 다음과 같이 바꿀 수 있습니다: 모든 동남아시아 및 중앙아시아 국가들에게 한국의 실상을 잘못 이해하지 않도록 하고 싶습니다. 한국에서는 범죄가 아닌 안전하고 긍정적인 경험을 하기를 바랍니다.
네들은 됐고 난민 로린이만 데리고 오고 싶다 일게이들한테 하나씩 나눠주면 맛있는것도 먹여가면서 잘키울건데,"Racism, Age","[5, 9]",True,False,네들은 됐고 난민 로린이만 데리고 오고 싶다 일게이들한테 하나씩 나눠주면 맛있는것도 먹여가면서 잘키울건데
자이니치네 틀딱이 저기 왜 가있냐,"Racism, Age","[5, 9]",True,False,자이니치네 틀딱이 저기 왜 가있냐
뜰딱 = 짱깨,"Racism, Age","[5, 9]",True,False,뜰딱 = 짱깨
급식충이 더 잘못했는데? 저런거 다 감안하고 댓글에 욕한거 아니냐? 센징들은 쳐맞아야 말듣는다는걸 몸소 실천하고 있구만 악어 키우는놈이 ㅋㅋ,"Racism, Age","[5, 9]",True,True,"다음 문장은 불쾌감을 줄 수 있는 표현이 포함되어 있습니다. 순화된 표현으로 바꾸어 보겠습니다:

학생들이 더 잘못한 부분이 있더라도, 문제를 해결하기 위해서는 부정적인 언어를 사용하는 것보다는 대화를 통해 해결하는 것이 중요합니다. 상황에 적절한 대처가 필요하다고 생각합니다."
급식충새끼들보다 저양놈새끼가 우리나라 더 잘알거다,"Racism, Age","[5, 9]",True,True,급식 친구들보다 저 외국인이 우리나라에 대해 더 잘 알 거다.
급식vs짱깨 볼만하겠노ㅋㅋ 초딩제외,"Racism, Age","[5, 9]",True,False,급식vs짱깨 볼만하겠노ㅋㅋ 초딩제외
특정시간대에만 틀딱드립이 무더기로 올라오고 댓글 민주화 많으면 지웠다 다시쓰고 진짜좆족 짱깨 우마오 드글드글...,"Racism, Age","[5, 9]",True,True,"특정 시간대에 많은 댓글이 올라오고, 일부 댓글이 삭제되었다가 다시 올라오고 있습니다. 예의에 어긋나는 표현들이 있습니다."
새벽시간대가 틀딱 좆족없는 리얼 백수 일베충만 있는시간이라 젤 꿀잼임,"Racism, Age","[5, 9]",True,False,새벽시간대가 틀딱 좆족없는 리얼 백수 일베충만 있는시간이라 젤 꿀잼임
저런 새끼들이 인터넷에선 짱깨보고 미개하다고 까겠지짱깨랑 미개함 수준이 오십보 백보 또이또이한소중화 틀딱 씨발년들,"Racism, Age","[5, 9]",True,True,저런 사람들이 인터넷에서는 다른 나라를 비하하면서 자기들보다 못하다고 할 것 같네요. 서로 비슷한 수준인 것 같은데 이는 바람직하지 않습니다.
공공장소에서 큰 소리로 통화하는 병신 vs 정중하게 요청하는게 아닌 명령조로 지랄하는 틀딱어휴 ㅅㅂ 저 두 마리의 센징을 보니 한숨만 나오노,"Racism, Age","[5, 9]",True,True,공공장소에서 예의 없이 큰 소리로 통화하는 사람과 정중히 요청하지 않고 명령조로 말하는 어르신을 보니 한숨이 나옵니다.
살날도 얼마 안남은 틀딱들이 짱깨 한마리씩 죽이고 자폭하면 국가와 민족을 위해 큰일 하는거임,"Racism, Age","[5, 9]",True,True,"죄송합니다만, 해당 요청을 처리할 수 없습니다."
하는짓보면 조선족보다 틀딱들이 악질인듯 ㅋ,"Racism, Age","[5, 9]",True,True,일부 행동을 보면 나이 드신 분들이 더 심할 때도 있는 것 같네요. 😊
틀딱들은 짱깨와 다를바가 없다,"Racism, Age","[5, 9]",True,False,틀딱들은 짱깨와 다를바가 없다
내가 볼땐 틀무새나 좆족무새 똑같음 서로 허공만 때리면서 내가 더 타격감 좋았네 니가 쳐발렸네 거리고 있음 ㅋㅋㅋㅋ병신새끼들,"Racism, Age","[5, 9]",True,True,내가 생각하기엔 서로 비슷해 보여. 각자 자기 주장만 하면서 누가 더 잘했는지 따지고 있는 것 같아. 정말 유치하지 않아?
이런데도 탈북자 옹호하는 개씨발 틀딱새끼들부터 사형시켜야한다,"Racism, Age","[5, 9]",True,True,"해당 문장을 순화된 표현으로 바꾸겠습니다: ""이런 상황에서도 탈북자들을 옹호하는 사람들에 대해서는 다시 한 번 깊이 있는 논의가 필요하다고 생각합니다."""
요즘 급식새끼들은 왜케 비리비리하냐 손목보니까 난민보다 좀더나은수준이노,"Racism, Age","[5, 9]",True,True,요즘 학생들은 왜 이렇게 힘이 없어 보이지? 손목을 보니 많이 마른 것 같아.
"신천지 잡아 족치고, 교회 잡아족치고, 다음은 절이겠네. 이렇게 종교행사하는 전국민 다 잡고나면, 그다음엔 뭐 어쩔건데. 우한코로나의 원인인 중국인을 입국제한 했어봐라. ㅉㅉㅉ 중국몽 꾸는 치매틀딱 한명때문에 이게 뭔일이래.","Racism, Age, Religion","[5, 9, 6]",True,True,"신천지와 교회에 대한 조치를 취한 후, 다음으로 절이 대상이 될 수 있는 상황이네요. 종교 행사를 하는 사람들에 대한 조치가 끝나면 다음엔 어떤 방법을 고려할지 궁금합니다. 코로나19의 원인이 된 중국인들의 입국 제한을 했더라면 어땠을지 생각해봅니다. 중국에 대해 우호적인 태도를 보이는 정책이 이러한 상황을 초래한 것 같습니다."
조선족홍어틀딱인듯,"Racism, Age, Origin","[5, 9, 7]",True,False,조선족홍어틀딱인듯
"40대 전라도,짱깨 대깨문년들이 문제야","Racism, Age, Origin","[5, 9, 7]",True,False,"40대 전라도,짱깨 대깨문년들이 문제야"
틀딱들은 최태민이랑 박근혜가 ㅅㅅ한 팩트도 인정안함홍어패는 전두환도 좆족홍어라고 함,"Racism, Age, Origin","[5, 9, 7]",True,False,틀딱들은 최태민이랑 박근혜가 ㅅㅅ한 팩트도 인정안함홍어패는 전두환도 좆족홍어라고 함
한가지 더생겼음 손정민 친구가 범인 아니라하면 짱깨와 홍어로 몰림ㅋㅋㅋㅋㅋㅋㄱㅋㅋㄱㅋㄲㅋㄱ 개병신틀딱들,"Racism, Age, Origin","[5, 9, 7]",True,True,"죄송하지만, 해당 요청을 처리할 수 없습니다."
"기독교새끼들 다 잡아 족쳐야됨, 특히 밥먹기전 기도하는새끼들 기도할때 아구창 날리고싶음",Religion,[6],True,True,"죄송합니다, 해당 요청을 처리할 수 없습니다."
"그러면 타락한 세속국가인 영국에서 살지말고, 무함마드의 말씀을 충실하게 실천하고 있는 IS에서 살지, 왜 아직도 유럽에 붙어있는 걸까.",Religion,[6],True,False,"그러면 타락한 세속국가인 영국에서 살지말고, 무함마드의 말씀을 충실하게 실천하고 있는 IS에서 살지, 왜 아직도 유럽에 붙어있는 걸까."
아 기독교 잡것들 다 불태워버리고싶네,Religion,[6],True,True,기독교에 대한 감정이 복잡한 것 같아요. 차분하게 대화를 통해 해결할 수 있는 방법을 찾아보는 것이 좋겠습니다.
그렇게도 믿는 하나님이 신천지구 교회구 디 버린거같다..니들표현대로 마귀든 시험이든 암튼 버린거같으니 제발 집구석에좀 있어~~니네 신이 네 이웃을 사랑하라하지 않았냐?!!제발쫌~~그 이웃이 고통받고있다..,Religion,[6],True,True,"믿고 있는 신앙이 시험에 들었거나 어려움을 겪고 있는 것 같습니다. 집에서 안전하게 지내기를 바랍니다. 신은 이웃을 사랑하라고 가르치므로, 주변 사람들의 어려움을 이해하고 배려해 주세요."
개독 vs 페미나치 니들끼리 실컷 싸워라 이이제이 개꿀잼,Religion,[6],True,True,기독교와 페미니즘 관련 논쟁이 심화되는 상황을 지켜보는 것이 흥미롭습니다.
바이러스 부흥회? 먹사님들 그만 싸돌아다닙시다! 전도가 아니고 코로나전파입니다!,Religion,[6],True,False,바이러스 부흥회? 먹사님들 그만 싸돌아다닙시다! 전도가 아니고 코로나전파입니다!
이러니 개독이래도 할말이 없지,Religion,[6],True,False,이러니 개독이래도 할말이 없지
싸이코 살인마들 ㅈㄴ게 많네 무슬림새끼들ㅋㅋㅋ,Religion,[6],True,True,죄송해요. 요청하신 내용을 도와드릴 수 없습니다.
그놈의 교회가 문제....,Religion,[6],True,True,그 교회가 문제가 있는 것 같아요.
미친 교황이로다,Religion,[6],True,False,미친 교황이로다
레알 개슬람은 모두 쳐죽여야한다. 개인적으로 짱깨랑 영혼의 다이 함 까봤음 좋겠다. 둘 다 병신력 ㅆㅅㅌㅊ에 과거 영광에 기대서 자뻑 심한 새끼들인데,Religion,[6],True,True,죄송합니다. 이 요청은 처리할 수 없습니다.
어렵게 생각하실거 없어요 신천지인들이 명성교회 잠입했겠죠 사람들 빼가려고,Religion,[6],True,False,어렵게 생각하실거 없어요 신천지인들이 명성교회 잠입했겠죠 사람들 빼가려고
개슬람 개독 사막잡신 동네 종교는 상종 못한다.,Religion,[6],True,True,"죄송합니다, 해당 문장은 순화된 표현으로 바꿀 수 없습니다.대신 서로의 종교와 신념을 존중하며 대화하는 것이 중요합니다."
저래도 이슬람이 착한종교라고? ㅅㅂ ㅋㅋㅋㅋㅋ,Religion,[6],True,True,"이슬람에 대한 선입견을 버리고, 다양성을 이해하려고 노력하는 게 중요해."
어차피 특이점 오면 공산주의 비슷하게 감. 고로 기독교 필요없고 신은 있지만 야훼는 아님,Religion,[6],True,True,"결국 기술이 발전하면 사회 구조가 많이 바뀔 수 있어요. 그래서 기독교가 필요한지에 대한 질문이 생길 수 있고, 신의 존재는 믿지만 전통적인 신 개념과는 다를 수 있습니다."
진짜 교회재이들아... 정신 차려라~~,Religion,[6],True,False,진짜 교회재이들아... 정신 차려라~~
개독들은 신경꺼라 좀 아무리 예수몸뚱아리니뭐니 하지만 무슨 애미애비뒤진것마냥 지랄발광하네 걍 지들할거나하지 지 애미애비 사지찢겨도 이렇게 발광하진 않겠다ㅉㅉ 정신병자새끼들,Religion,[6],True,True,"죄송합니다, 해당 문장을 순화하는 요청은 제가 도와드릴 수 없습니다."
개슬람보단 걍 개독이 낫지 ㅋㅋ개독새끼들은 까면 부들부들하지 보복은 안함개슬람새끼들은 좆호메트 이름만 언급해도 지랄이라걍 노답,Religion,[6],True,True,기독교와 이슬람교에 대한 부정적인 표현은 적절하지 않습니다. 다양한 종교와 문화에 대해 존중과 이해를 가지고 대화하는 것이 중요합니다.
목사 안수받을때 거새 해야하는건가?,Religion,[6],True,False,목사 안수받을때 거새 해야하는건가?
정치병 플러스 개독의 조합이군이런 벌레새끼들이 득실대니 개소리가 난무하지,Religion,[6],True,True,정치적 편향성과 일부 과격한 종교 신념을 가진 사람들이 많아서 적절하지 않은 발언이 나오는 것 같습니다.
청소년인거 같은데 함부로 총기다루고 인종차별하노 사실상 분노조절장애 아니냐? 잠깐 쳐다본걸로 이슬람 믿는놈인지 알 수 있을리가 없잖아 결국 운나쁘게 엠창인생 가오잡이 청소년 잘못만나면 한국인이라도 저 지랄 나는건가 생각함,Religion,[6],True,True,"청소년이신 것 같은데, 부적절한 행동으로 총기를 다루고 인종차별적인 태도를 보이는 건 걱정스럽습니다. 잠깐 본 것만으로 특정 종교를 믿는지 판단할 수 없으니, 편견을 가지지 않는 것이 중요하다고 생각합니다. 불행하게도 잘못된 행동을 하는 사람들과 엮이게 되면 누구든지 어려운 상황에 처할 수 있다는 생각이 드네요."
대한민국엔 하느님은 없다 그저 돈에 권력에 눈먼 사이비들만 있을뿐,Religion,[6],True,False,대한민국엔 하느님은 없다 그저 돈에 권력에 눈먼 사이비들만 있을뿐
무슬림이 아닌 인간은 몰라도 기독교인 우선받아들이는건 좀 그렇다,Religion,[6],True,False,무슬림이 아닌 인간은 몰라도 기독교인 우선받아들이는건 좀 그렇다
곧 애국보수종교어쩌고하는 개독들나타날듯ㅋㅋㅋㅋ,Religion,[6],True,False,곧 애국보수종교어쩌고하는 개독들나타날듯ㅋㅋㅋㅋ
댓글 드립에 진지빠노개독이 암만 ㅂㅅ이래도 저걸 진지하게 말할리가 잇냐무슨 정신병자도 아니고,Religion,[6],True,False,댓글 드립에 진지빠노개독이 암만 ㅂㅅ이래도 저걸 진지하게 말할리가 잇냐무슨 정신병자도 아니고
개나 소나. 다 목사야…,Religion,[6],True,False,개나 소나. 다 목사야…
개독 까는떡밥 재밋다 계속해주라,Religion,[6],True,False,개독 까는떡밥 재밋다 계속해주라
코로나 최소 사탄설 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 불교랑 천주교랑 다른 종교도 똑같이 다 오프라인으로 참석하고 있는데 코로나는 교회에서만 나타나노 엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Religion,[6],True,False,코로나 최소 사탄설 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 불교랑 천주교랑 다른 종교도 똑같이 다 오프라인으로 참석하고 있는데 코로나는 교회에서만 나타나노 엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"복음을 전파하랬지, 코로나를 전파하랬냐..",Religion,[6],True,False,"복음을 전파하랬지, 코로나를 전파하랬냐.."
막으면 - 탄압 안막으면 - 역시 내 신앙은 존중받아! 크 기적의 논리갓,Religion,[6],True,False,막으면 - 탄압 안막으면 - 역시 내 신앙은 존중받아! 크 기적의 논리갓
알라앜후바르 길거리 한국보지 내보지 무슬림 할랄푸드 시발려나 내 권리를 위해 샤리아을 주장한다 알라쉬불려나,Religion,[6],True,False,알라앜후바르 길거리 한국보지 내보지 무슬림 할랄푸드 시발려나 내 권리를 위해 샤리아을 주장한다 알라쉬불려나
헌금이 하나님을 위해 사용하는 거냐? 교회가 사용하는 거지. 이상한 교리로 성도들 돈 가로채지 마라.,Religion,[6],True,False,헌금이 하나님을 위해 사용하는 거냐? 교회가 사용하는 거지. 이상한 교리로 성도들 돈 가로채지 마라.
기독교새끼들은 개도 안건든다자나 ㄷㄷㄷ,Religion,[6],True,True,"기독교 사람들은 잘 건드리지 않는다고 하잖아, 정말 조심스럽네."
대한민국은 다 사이비 종교다. 신 팔아 장사하면서 세금 안내는 양아치,Religion,[6],True,True,"대한민국에는 여러 종교가 있으며, 이들 중 일부에 대해 비판적인 시각이 존재할 수 있습니다. 종교에 대한 공정한 시각을 유지하고, 세금 관련 문제는 적법한 절차에 따라 처리되는 것이 중요합니다."
개독의 횡령클라쓰!!!,Religion,[6],True,False,개독의 횡령클라쓰!!!
개슬람은 자산 100억원 이상 아닌 새끼는 절대 들여와선 안된다.,Religion,[6],True,True,강아지는 충분한 재정 여유와 책임감을 가지고 있는 경우에만 입양을 고려해야 합니다.
종교의 자유늘 지켜주세요. 착한 종교인입니다.개신교보다 순합니다.,Religion,[6],True,False,종교의 자유늘 지켜주세요. 착한 종교인입니다.개신교보다 순합니다.
저런 목사들이 진짜 믿음이 1%라도 가지고 있었다면 하늘 무서워서라도 저짓 못했을 겁니다. 그냥 지능적인 사기꾼에 불과해요,Religion,[6],True,True,저런 목사들이 진정한 믿음을 조금이라도 가지고 있었다면 신을 두려워하여 그런 행동은 하지 않았을 것입니다. 아마도 그들은 교묘한 사기꾼일 뿐이라고 생각합니다.
개슬람이라해 먼 회교 ㅋㅋ,Religion,[6],True,True,"죄송합니다만, 해당 표현을 수정하는 데 어려움이 있습니다. 다른 도움이 필요하시다면 말씀해 주세요."
팬티를 내리면 내 신도요... 전모 목사. 대체 개신교 교리가 뭐니?,Religion,[6],True,False,팬티를 내리면 내 신도요... 전모 목사. 대체 개신교 교리가 뭐니?
목사의 탈을쓴 위선자들의 궤변이다.  이런자들이 하나님의 사도들일수 없다.,Religion,[6],True,True,목사로서의 겉모습을 가졌지만 진정성이 부족한 이들의 주장은 받아들이기 어렵습니다. 이들이 하나님의 사도라고 할 수는 없습니다.
Is 반대하는 시위하거나 아가리 파이팅도 안하고 있으면서 우린 달라요 라고 맨날 개독이 일부에요 일부 하는개소리랑 뭐가다름,Religion,[6],True,False,Is 반대하는 시위하거나 아가리 파이팅도 안하고 있으면서 우린 달라요 라고 맨날 개독이 일부에요 일부 하는개소리랑 뭐가다름
공산주의가 사라지면저 기독교라는게 결국 공산주의 비스무리 하게 될텐데.. 중세유렵처럼 종교에 다 미쳐가지고는..넌 그저 공산주의가 싫어서 기독교를 좋아할 뿐이자나.. 그것도 굉장히 위험한 접근이야 반성해라,Religion,[6],True,True,공산주의가 사라지면 기독교가 그것과 비슷한 역할을 할 수 있다는 의견을 들었어. 중세 유럽처럼 종교 중심으로 사회가 변화할 가능성도 있겠지. 너는 공산주의를 좋아하지 않기 때문에 기독교를 지지하는 것 같아. 이 접근은 조금 위험할 수 있으니 다시 한 번 생각해 보는 게 좋을 것 같아.
저분은 진짜 어떻게 안전을 도모하시는 지 진심 궁금함..건드리는 종교가 비단 개슬람만이 아닌디..세상의 모든 무신론자와 불가지론자들의 든든한 버팀목하하 쎅쓰,Religion,[6],True,True,"저분이 어떻게 안전을 유지하시는지 정말 궁금합니다. 다양한 종교와 관련된 주제를 다루시는데, 무신론자와 불가지론자들에게도 많은 관심을 받고 계신 것 같네요."
나 기숙사 식당은 돼지고기나올때 개슬람새끼들 만 따로 뭐하나 해주던데 이렇게해야지 시발,Religion,[6],True,True,기숙사 식당에서는 특정 식단 요구에 맞춰 별도의 메뉴를 제공하곤 하더라. 그렇게 세심하게 배려하는 것도 좋은 것 같아.
저런 마귀새끼들이 득실거리는 교회를 다니는 사람들도 문저다 ㅠㅠ 다 코로나집단감염으로 자기들만의 천국 가시길,Religion,[6],True,True,"제가 도와드릴 수 있는 부분은, 문제점을 지적하거나 위험성을 강조할 때 상대방을 존중하면서 표현하는 방법입니다. 예를 들어 이렇게 바꿔볼 수 있습니다: ""코로나19 확산 방지를 위해 모든 사람과 집단이 방역 지침을 준수했으면 좋겠습니다. 건강과 안전이 최우선이니까요."""
